time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
526600,2023-05-16 19:07:40,52.2087966092897,0.0699661875743537,0,0,77.74709402334,77.77990242334,0,0,0,0,27,5,0,77.77990242334,0,0,0,0,0,0,186.1, 2.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.073,4.077,4.078,4.07,0,0,0,92.66,77.77990242334,0,41,Motors_Started,
526800,2023-05-16 19:07:40,52.2087965690761,0.0699662048827919,0,0,77.74709402334,77.77990242334,0,0,0.0151736553412,0.0151736553412,27,5,0,77.77990242334,0,0,0.0151736553412,0,0,0,186.2, 2.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.073,4.077,4.078,4.07,0,0,0,92.66,77.77990242334,0,41,Motors_Started,
527000,2023-05-16 19:07:40,52.2087965430803,0.0699661973185964,0,0,77.74709402334,77.77990242334,0,0,0.0242544627184,0.0248077763844,27,5,0,77.77990242334,0,0,0.0242544627184,0,0,0,186.2, 2.7, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.073,4.077,4.078,4.07,0,0,0,92.66,77.77990242334,0,41,Motors_Started,
527200,2023-05-16 19:07:40,52.2087965116181,0.0699661753669637,0,0,77.74709402334,77.77990242334,0,0,0.03573983054,0.037291995944,27,5,0,77.77990242334,0,0,0.03573983054,0,0,0,186, 3.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.073,4.077,4.078,4.07,0,0,0,92.66,77.77990242334,0,41,Motors_Started,
527400,2023-05-16 19:07:40,52.2087964975253,0.06996616042818,0,0.032808400000005,77.71428562334,77.77990242334,0,0,0.041226379272,0.043423229736,27,5,0,77.77990242334,0,0,0.041226379272,0,0,0,186, 3.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.073,4.077,4.078,4.07,0,0,0,92.66,77.77990242334,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 11. Setting new Maximum Flight Altitude to 120m (394 ft)"
527600,2023-05-16 19:07:41,52.2087964811237,0.0699661477987608,0,0.032808400000005,77.71428562334,77.77990242334,0,0,4.0447507856,0.050040027848,27,5,0,77.77990242334,0,0,4.0447507856,0,0,0,185.9, 3.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.073,4.077,4.078,4.07,0,0,0,92.66,77.77990242334,0,41,Motors_Started,
527800,2023-05-16 19:07:41,52.2087964629094,0.0699661375459862,0,0.032808400000005,77.71428562334,77.77990242334,0,0,4.047900392,0.057069883716,27,5,0,77.77990242334,0,0,4.047900392,0,0,0,186, 3.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.073,4.077,4.078,4.07,0,0,0,92.66,77.77990242334,0,41,Motors_Started,
528000,2023-05-16 19:07:41,52.2087964482439,0.0699661352654559,0,0.032808400000005,77.71428562334,77.77990242334,0,0,4.0491143028,0.062444555804,27,5,16.219,77.77990242334,0,0,4.0491143028,0,0,0,186.1, 3.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.045,4.053,4.052,4.045,0,0,2.567,92.66,77.77990242334,0,41,Motors_Started,
528200,2023-05-16 19:07:41,52.2087964409347,0.0699661367674603,0,0.032808400000005,77.71428562334,77.77990242334,0,0,4.0491143028,0.065132548016,27,5,16.219,77.77990242334,0,0,4.0491143028,0,0,0,186.1, 3.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.045,4.053,4.052,4.045,0,0,2.567,92.66,77.77990242334,0,11,AutoTakeoff,
528400,2023-05-16 19:07:42,52.2087964282407,0.0699661300106249,0,0.032808400000005,77.71428562334,77.77990242334,0,0,4.0512468488,0.070003939248,27,5,16.219,77.77990242334,0,0,4.0512468488,0,0,0,185.8, 3.2, 0,0,0,1024,1024,1024,1024,0,0,0,0,190.4,15.6,0,75,4.045,4.053,4.052,4.045,0,0,2.567,92.66,77.77990242334,0,11,AutoTakeoff,
