time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2022-07-20 16:00:53,52.1919280120744,0.0982219442274072,0,0,39.50708295714,39.50708295714,0,0,0,0,19,5,0,39.50708295714,0,0,0,0,0,0,194.6, 0.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,194.6,0,0,77,4.081,4.086,4.086,4.086,0,0,0,91.94,39.50708295714,0,41,Motors_Started,
300,2022-07-20 16:00:53,52.1919280444574,0.0982219932691248,0,0,39.50708295714,39.50708295714,0,0,0.0161215228256,0.0161215228256,19,5,0,39.50708295714,0,0,0.0161215228256,0,0,0,194.5, 0.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,194.6,0,0,77,4.081,4.086,4.086,4.086,0,0,0,91.94,39.50708295714,0,41,Motors_Started,
500,2022-07-20 16:00:53,52.1919280539545,0.0982220579628262,0,0,39.50708295714,39.50708295714,0,0.223694,0.02967437759,0.031000000992,19,5,0,39.50708295714,0,0.223694,0.02967437759,0,0.223694,0,193.5, 0.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,194.6,0,0,77,4.081,4.086,4.086,4.086,0,0,0,91.94,39.50708295714,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 9. Setting new Maximum Flight Altitude to 120m (394 ft)"
700,2022-07-20 16:00:53,52.1919280644987,0.0982220856699818,0,0,39.50708295714,39.50708295714,0,0,0.044090552592,0.045878282308,19,5,0,39.50708295714,0,0.223694,0.044090552592,0,0,0,193.3, 1.4, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,194.5,0,0,77,4.081,4.086,4.086,4.086,0,0,0,91.94,39.50708295714,0,41,Motors_Started,
900,2022-07-20 16:00:54,52.1919280750429,0.0982221133771373,0,0,39.50708295714,39.50708295714,0,0,0.044261156272,0.050589240464,19,5,0,39.50708295714,0,0.223694,0.044261156272,0,0,0,193.2, 1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,194.4,0,0,77,4.081,4.086,4.086,4.086,0,0,0,91.94,39.50708295714,0,41,Motors_Started,
1100,2022-07-20 16:00:54,52.191928104104,0.098222171467658,0,0,39.50708295714,39.50708295714,0,0,0.060914043944,0.067359254124,19,5,0,39.50708295714,0,0.223694,0.060914043944,0,0,0,193.2, 1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,194.4,0,0,77,4.081,4.086,4.086,4.086,0,0,0,91.94,39.50708295714,0,41,Motors_Started,
1300,2022-07-20 16:00:54,52.1919281299896,0.0982222342397989,0,0,39.50708295714,39.50708295714,0,0,0.077834320076,0.08427985834,19,5,0,39.50708295714,0,0.223694,0.077834320076,0,0,0,193.2, 1.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,194.3,0,0,77,4.081,4.086,4.086,4.086,0,0,0,91.94,39.50708295714,0,41,Motors_Started,
1500,2022-07-20 16:00:54,52.191928152379,0.0982222788724087,0,0,39.50708295714,39.50708295714,0,0,0.09067749634,0.0971784808,19,5,16.388,39.50708295714,0,0.223694,0.09067749634,0,0,0,193.5, 1.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,194.2,0,0,77,4.081,4.086,4.086,4.086,0,0,1.418,91.94,39.50708295714,0,41,Motors_Started,
1700,2022-07-20 16:00:54,52.1919282001085,0.0982223156371017,0,0,39.50708295714,39.50708295714,0,0,0.107735895836,0.116436355432,19,5,16.388,39.50708295714,0,0.223694,0.107735895836,0,0,0,193.1, 1.6, 0,0,0,1024,1024,1024,1024,0,0,0,0,194.2,0,0,77,4.081,4.086,4.086,4.086,0,0,1.418,91.94,39.50708295714,0,11,AutoTakeoff,
1900,2022-07-20 16:00:54,52.1919282353001,0.0982223355304934,0,0,39.50708295714,39.50708295714,0,0,0.119551513012,0.130024938544,19,5,16.388,39.50708295714,0,0.223694,0.119551513012,0,0,0,193.1, 1.6, 0,0,0,1024,1024,1024,1024,0,0,0,0,194.1,0,0,77,4.081,4.086,4.086,4.086,0,0,1.418,91.94,39.50708295714,0,11,AutoTakeoff,
