time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2022-07-09 13:11:15,52.1675028566433,0.094012868978857,0,0,39.214016018628,39.214016018628,0.328084,0,0,0,26,5,0,39.214016018628,0,0,0,0,0,0,73.1, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,0,103.46,39.214016018628,0,41,Motors_Started,"Remote controller not bound/still confirming binding status (Code: 30306). Aircraft not in flight. Vision system and obstacle sensing unavailable (Code: 180059)"
200,2022-07-09 13:11:15,52.1675028325758,0.0940128377263215,0,0,39.214016018628,39.214016018628,0.328084,0,0.0112257877608,0.0112257877608,26,5,0,39.214016018628,0,0,0.0112257877608,0,0,0,73, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,0,103.46,39.214016018628,0,41,Motors_Started,
400,2022-07-09 13:11:15,52.1675028128981,0.0940127950895464,0,0,39.214016018628,39.214016018628,0.328084,0,0.0229813983732,0.0231665361744,26,5,0,39.214016018628,0,0,0.0229813983732,0,0,0,73.1, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,0,103.46,39.214016018628,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 7. Setting new Maximum Flight Altitude to 120m (394 ft)"
600,2022-07-09 13:11:15,52.1675027987447,0.0940127567148775,0,0,39.214016018628,39.214016018628,0,0,0.034863190092,0.035107284588,26,5,0,39.214016018628,0,0,0.034863190092,0,0,0,73, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,0,103.46,39.214016018628,0,41,Motors_Started,
800,2022-07-09 13:11:15,52.1675027845914,0.0940127183402086,0,0,39.214016018628,39.214016018628,0,0,0.042748689032,0.043364830784,26,5,0,39.214016018628,0,0,0.042748689032,0,0,0,73, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,0,103.46,39.214016018628,0,41,Motors_Started,
1000,2022-07-09 13:11:16,52.1675027463987,0.0940126551149476,0,0,39.214016018628,39.214016018628,0,0,0.062516734284,0.063223099136,26,5,0,39.214016018628,0,0,0.062516734284,0,0,0,73, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,0,103.46,39.214016018628,0,41,Motors_Started,
1200,2022-07-09 13:11:16,52.1675027212938,0.0940126179690756,0,0,39.214016018628,39.214016018628,0,0,0.074791997144,0.07559219402,26,5,0,39.214016018628,0,0,0.074791997144,0,0,0,73.1, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,0,103.46,39.214016018628,0,41,Motors_Started,
1400,2022-07-09 13:11:16,52.1675027039817,0.0940125666422262,0,0,39.214016018628,39.214016018628,0,0,0.087634845324,0.088700462156,26,5,15.331,39.214016018628,0,0,0.087634845324,0,0,0,73.1, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,4.159,103.46,39.214016018628,0,41,Motors_Started,
1600,2022-07-09 13:11:16,52.1675026913436,0.0940125217028073,0,0,39.214016018628,39.214016018628,0,0,0.098370409972,0.09976378272,26,5,15.331,39.214016018628,0,0,0.098370409972,0,0,0,73, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,4.159,103.46,39.214016018628,0,11,AutoTakeoff,
1800,2022-07-09 13:11:16,52.1675026782897,0.0940124611121322,0,0,39.214016018628,39.214016018628,0,0,0.112094491776,0.114135174256,26,5,15.331,39.214016018628,0,0,0.112094491776,0,0,0,73.3, 4.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,4.159,103.46,39.214016018628,0,11,AutoTakeoff,
2000,2022-07-09 13:11:17,52.1675026395059,0.0940123995690604,0,0,39.214016018628,39.214016018628,0,0,0.131570542268,0.13388123788,26,5,15.331,39.214016018628,0,0,0.131570542268,0,0,0,73.2, 4.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,4.159,103.46,39.214016018628,0,11,AutoTakeoff,
2200,2022-07-09 13:11:17,52.1675025736147,0.0940123001872065,0,0,39.214016018628,39.214016018628,0,0,0.163904860888,0.166630910844,26,5,15.331,39.214016018628,0,0,0.163904860888,0,0,0,73.6, 0.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,73.1,0,0,47,3.832,3.832,3.832,3.83,0,0,4.159,103.46,39.214016018628,0,11,AutoTakeoff,
2400,2022-07-09 13:11:17,52.1675024767351,0.0940122185294466,0,-0.032808399999999,39.246824418628,39.214016018628,0.328084,0,0.20099738176,0.206421594532,25,5,15.362,39.214016018628,0,0,0.20099738176,0,0,-0.671082,73.8, -1.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,73.2,0,0,47,3.836,3.834,3.834,3.83,0,0,3.688,103.46,39.214016018628,0,11,AutoTakeoff,
2600,2022-07-09 13:11:17,52.167502442587,0.0940124831652226,0.328084,0.2952756,39.246824418628,39.542100018628,0.328084,0.223694,0.238959653316,0.24621227822,26,5,15.362,39.542100018628,0.328084,0.223694,0.238959653316,0,0.223694,-1.11847,73.9, 0.7, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,73.2,0,0,47,3.836,3.834,3.834,3.83,0,0,3.688,103.46,39.542100018628,0.328084,11,AutoTakeoff,
