time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2023-07-09 18:02:53,52.2063591009245,0.0866987544258859,0,0,53.465355713516,53.465355713516,0.328084,0,0,0,16,5,0,53.465355713516,0,0,0,0,0,0,277.8, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,0,78.08,53.465355713516,0,41,Motors_Started,
300,2023-07-09 18:02:53,52.2063592304612,0.0866989519740299,0,0,53.465355713516,53.465355713516,0.328084,0,0.064687994196,0.064687994196,16,5,0,53.465355713516,0,0,0.064687994196,0,0,0,277.8, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,0,78.08,53.465355713516,0,41,Motors_Started,
500,2023-07-09 18:02:53,52.2063593441844,0.0866991175413924,0,0,53.465355713516,53.465355713516,0,0,0.12028543692,0.12029363902,16,5,0,53.465355713516,0,0,0.12028543692,0,0,0,277.8, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,0,78.08,53.465355713516,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 54. Setting new Maximum Flight Altitude to 120m (394 ft)"
700,2023-07-09 18:02:53,52.2063594266095,0.0866992737874705,0,0,53.465355713516,53.465355713516,0,0,0.166144690356,0.166389112936,16,5,0,53.465355713516,0,0,0.166144690356,0,0,0,277.8, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,0,78.08,53.465355713516,0,41,Motors_Started,
900,2023-07-09 18:02:53,52.2063594911291,0.0866994144188575,0,0,53.465355713516,53.465355713516,0,0,0.205045610236,0.2056676575,16,5,0,53.465355713516,0,0,0.205045610236,0,0,0,277.8, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,0,78.08,53.465355713516,0,41,Motors_Started,
1100,2023-07-09 18:02:53,52.2063595540269,0.0866995145305952,0,0,53.465355713516,53.465355713516,0,0,0.2370899026,0.237724417056,16,5,0,53.465355713516,0,0,0.2370899026,0,0,0,277.7, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,0,78.08,53.465355713516,0,41,Motors_Started,
1300,2023-07-09 18:02:54,52.2063596188924,0.0866995915070949,0,0,53.465355713516,53.465355713516,0,0,0.265974746044,0.266987213268,16,5,0,53.465355713516,0,0,0.265974746044,0,0,0,277.7, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,0,78.08,53.465355713516,0,41,Motors_Started,
1500,2023-07-09 18:02:54,52.2063596863372,0.0866996446686023,0,0,53.465355713516,53.465355713516,0,0,0.291957358424,0.294314641964,16,5,16.02,53.465355713516,0,0,0.291957358424,0,0,0,277.8, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,4.555,78.08,53.465355713516,0,41,Motors_Started,
1700,2023-07-09 18:02:54,52.2063597522045,0.0866996832359238,0,0,53.465355713516,53.465355713516,0,0,0.315578094088,0.319846795012,16,5,16.02,53.465355713516,0,0,0.315578094088,0,0,0,278.5, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.7,0,0,71,4,4.006,4,4.007,0,0,4.555,78.08,53.465355713516,0,11,AutoTakeoff,
1900,2023-07-09 18:02:54,52.2063598225239,0.0866997302639152,0,0,53.465355713516,53.465355713516,0,0,0.34193242564,0.3475721896,16,5,16.02,53.465355713516,0,0,0.34193242564,0,0,0,278.9, 4.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,277.8,0,0,71,4,4.006,4,4.007,0,0,4.555,78.08,53.465355713516,0,11,AutoTakeoff,
