time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2023-05-16 18:56:21,52.2088079687112,0.069975906044797,0,0,77.909487073156,77.909487073156,0.328084,0,0,0,20,5,0,77.909487073156,0,0,0,0,0,0,247, 4, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,0,74.12,77.909487073156,0,41,Motors_Started,
300,2023-05-16 18:56:21,52.2088079636117,0.0699758745717321,0,0,77.909487073156,77.909487073156,0.328084,0,0.007278379498,0.007278379498,20,5,0,77.909487073156,0,0,0.007278379498,0,0,0,247, 4.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,0,74.12,77.909487073156,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 11. Setting new Maximum Flight Altitude to 120m (394 ft)"
500,2023-05-16 18:56:22,52.2088079433906,0.0699758512015398,0,0,77.909487073156,77.909487073156,0,0,0.015352198654,0.0163188653516,20,5,0,77.909487073156,0,0,0.015352198654,0,0,0,247, 4.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,0,74.12,77.909487073156,0,41,Motors_Started,
700,2023-05-16 18:56:22,52.2088079105526,0.0699758072755565,0,0,77.909487073156,77.909487073156,0,0,0.0306248041296,0.0318104668972,20,5,0,77.909487073156,0,0,0.0306248041296,0,0,0,247, 4.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,0,74.12,77.909487073156,0,41,Motors_Started,
900,2023-05-16 18:56:22,52.2088078877892,0.0699757644133839,0,0,77.909487073156,77.909487073156,0,0,0.04329396464,0.04449147124,20,5,17.299,77.909487073156,0,0,0.04329396464,0,0,0,246.7, 4, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,1.38,74.12,77.909487073156,0,41,Motors_Started,
1100,2023-05-16 18:56:22,52.2088078684345,0.0699757288838586,0,0,77.909487073156,77.909487073156,0,0,0.053919949232,0.055120080504,20,5,17.299,77.909487073156,0,0,0.053919949232,0,0,0,246.8, 4, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,1.38,74.12,77.909487073156,0,41,Motors_Started,
1300,2023-05-16 18:56:22,52.2088078347173,0.0699757009879933,0,0,77.909487073156,77.909487073156,0,0,0.06702099952,0.06891240378,20,5,17.299,77.909487073156,0,0,0.06702099952,0,0,0,246.4, 4, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,1.38,74.12,77.909487073156,0,41,Motors_Started,
1500,2023-05-16 18:56:23,52.2088077933627,0.0699756600000495,0,0,77.909487073156,77.909487073156,0,0,0.084373690364,0.086565291484,20,5,17.299,77.909487073156,0,0,0.084373690364,0,0,0,246.3, 4, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,1.38,74.12,77.909487073156,0,41,Motors_Started,
1700,2023-05-16 18:56:23,52.2088077592739,0.0699756025726283,0,0,77.909487073156,77.909487073156,0,0,0.102187995396,0.104440948224,20,5,17.299,77.909487073156,0,0,0.102187995396,0,0,0,246.3, 4, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.322,4.327,4.327,4.321,0,0,1.38,74.12,77.909487073156,0,11,AutoTakeoff,
1900,2023-05-16 18:56:23,52.2088077279051,0.0699755412420926,0,0,77.909487073156,77.909487073156,0,0,0.119879597012,0.1223015131,20,5,17.101,77.909487073156,0,0,0.119879597012,0,0,0,246.6, 3.9, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.268,4.277,4.275,4.269,0,0,3.732,74.12,77.909487073156,0,11,AutoTakeoff,
2100,2023-05-16 18:56:23,52.2088077085471,0.0699754982951646,0,0,77.909487073156,77.909487073156,0,0,0.13160761576,0.134221132904,20,5,17.101,77.909487073156,0,0,0.13160761576,0,0,-0.223694,247.9, -0.2, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.268,4.277,4.275,4.269,0,0,3.732,74.12,77.909487073156,0,11,AutoTakeoff,
2300,2023-05-16 18:56:23,52.2088077311744,0.0699754007055088,0,0,77.909487073156,77.909487073156,0.328084,0,0.142392064924,0.15754921764,20,5,17.101,77.909487073156,0,0,0.142392064924,0,0,-0.894776,247.7, -0.4, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,246.9,0,0,99,4.268,4.277,4.275,4.269,0,0,3.732,74.12,77.909487073156,0,11,AutoTakeoff,
2500,2023-05-16 18:56:24,52.2088077176676,0.0699752157103811,0.328084,0.328084,77.909487073156,78.237571073156,0.328084,0,0.179472774772,0.199202106112,20,5,17.101,78.237571073156,0.328084,0,0.179472774772,0,0,-1.11847,247.8, 1, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,247,0,0,99,4.268,4.277,4.275,4.269,0,0,3.732,74.12,78.237571073156,0.328084,11,AutoTakeoff,
2700,2023-05-16 18:56:24,52.208807636327,0.0699751371264546,0.656168,0.656168,77.909487073156,78.565655073156,0.984252,0,0.210379927992,0.233689968108,20,5,17.101,78.565655073156,0.656168,0,0.210379927992,0,0,-0.894776,247.7, 0.8, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,247,0,0,99,4.268,4.277,4.275,4.269,0,0,3.732,74.12,78.565655073156,0.656168,11,AutoTakeoff,
2900,2023-05-16 18:56:24,52.2088075108272,0.0699751017210042,0.984252,0.984252,77.909487073156,78.893739073156,1.312336,0,0.245450795256,0.28015748928,20,5,17.178,78.893739073156,0.984252,0,0.245450795256,0,0,-0.894776,247.7, 2.1, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,247,0,0,99,4.27,4.273,4.268,4.258,0,0,3.476,74.12,78.893739073156,0.984252,11,AutoTakeoff,
3100,2023-05-16 18:56:24,52.2088074342026,0.0699751541884906,1.312336,1.3451444,77.876678673156,79.221823073156,1.64042,0,0.257462934748,0.310475403636,20,5,17.178,79.221823073156,1.312336,0,0.257462934748,0,0,-0.894776,247.3, 1.5, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,247.1,0,0,99,4.27,4.273,4.268,4.258,0,0,3.476,74.12,79.221823073156,1.312336,11,AutoTakeoff,
3300,2023-05-16 18:56:25,52.2088074791821,0.0699753617661103,1.64042,1.6732284,77.876678673156,79.549907073156,1.968504,0,0.216118445236,0.35970145508,19,5,17.178,79.549907073156,1.64042,0,0.257462934748,0,0,-0.894776,245.9, -0.8, 2,0,0,1024,1024,1024,1024,0,0,0,0,247.1,0,0,99,4.27,4.273,4.268,4.258,0,0,3.476,74.12,79.549907073156,1.64042,11,AutoTakeoff,"Home Point updated (Code: 3000001)"
3500,2023-05-16 18:56:25,52.2088075862406,0.0699754842830101,1.968504,1.968504,77.909487073156,79.877991073156,2.296588,0,0.168416672056,0.40740814952,20,5,17.178,79.877991073156,1.968504,0,0.257462934748,0,0,-1.11847,245.8, -0.3, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,247.1,0,0,99,4.27,4.273,4.268,4.258,0,0,3.476,74.12,79.877991073156,1.968504,11,AutoTakeoff,
3700,2023-05-16 18:56:25,52.2088076535058,0.0699755142894581,2.296588,2.296588,77.909487073156,80.206075073156,2.624672,0,0.144557747408,0.43285106372,20,5,17.178,80.206075073156,2.296588,0,0.257462934748,0,0,-1.11847,245.8, 0.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,247.1,0,0,99,4.27,4.273,4.268,4.258,0,0,3.476,74.12,80.206075073156,2.296588,11,AutoTakeoff,
3900,2023-05-16 18:56:25,52.2088076770648,0.0699756272547808,2.624672,2.624672,77.909487073156,80.534159073156,2.952756,0,0.123318901584,0.45952757376,20,5,16.936,80.534159073156,2.624672,0,0.257462934748,0,0,-1.11847,245.8, -0.3, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,247.1,0,0,99,4.225,4.235,4.233,4.226,0,0,6.951,73.94,80.534159073156,2.624672,11,AutoTakeoff,
4100,2023-05-16 18:56:25,52.2088077042047,0.0699757405272325,2.952756,2.952756,77.909487073156,80.862243073156,3.28084,0,0.103356630604,0.48671917568,19,5,16.936,80.862243073156,2.952756,0,0.257462934748,0,0,-1.11847,245.7, -0.6, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.225,4.235,4.233,4.226,0,0,6.951,73.94,80.862243073156,2.952756,11,AutoTakeoff,
4300,2023-05-16 18:56:25,52.2088077857039,0.0699756937265579,3.28084,3.28084,77.909487073156,81.190327073156,3.608924,0,0.081923887136,0.5182414864,19,5,16.936,81.190327073156,3.28084,0,0.257462934748,0,0,-0.894776,245.8, 0.3, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.225,4.235,4.233,4.226,0,0,6.951,73.94,81.190327073156,3.28084,11,AutoTakeoff,
4500,2023-05-16 18:56:26,52.2088078547981,0.0699756276226365,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.07484744334,0.54746392828,19,5,16.936,81.518411073156,3.608924,0,0.257462934748,0,0,-0.447388,245.8, -0.4, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.225,4.235,4.233,4.226,0,0,6.951,73.94,81.518411073156,3.608924,6,P-GPS,
4700,2023-05-16 18:56:26,52.2088078819905,0.0699756114640749,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.073066603388,0.5580216714,19,5,16.936,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.6, -0.4, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.225,4.235,4.233,4.226,0,0,6.951,73.94,81.518411073156,3.608924,6,P-GPS,
4900,2023-05-16 18:56:26,52.208807872402,0.0699755735185856,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.082229989508,0.56719818088,19,5,16.916,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.4, -0.2, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.224,4.233,4.231,4.225,0,0,7.339,74.12,81.518411073156,3.608924,6,P-GPS,
5100,2023-05-16 18:56:26,52.2088078661321,0.0699755279403102,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.092448821856,0.57764437544,20,5,16.916,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.3, 0, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.224,4.233,4.231,4.225,0,0,7.339,74.12,81.518411073156,3.608924,6,P-GPS,
5300,2023-05-16 18:56:26,52.2088078731216,0.0699754758022337,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.102318572828,0.58957679052,20,5,16.916,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.3, 0, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.224,4.233,4.231,4.225,0,0,7.339,74.12,81.518411073156,3.608924,6,P-GPS,
5500,2023-05-16 18:56:27,52.2088078843839,0.0699754132846864,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.114384190012,0.60414372012,20,5,16.916,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.3, 0, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.224,4.233,4.231,4.225,0,0,7.339,74.12,81.518411073156,3.608924,6,P-GPS,
5700,2023-05-16 18:56:27,52.208807912977,0.0699753466918927,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.12669947912,0.62232285456,20,5,16.916,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.2, 0, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.224,4.233,4.231,4.225,0,0,7.339,74.12,81.518411073156,3.608924,6,P-GPS,
5900,2023-05-16 18:56:27,52.2088079492439,0.0699752911618552,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.137655516216,0.6404691806,20,5,16.949,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.2, 0, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.227,4.239,4.234,4.228,0,0,6.778,74.12,81.518411073156,3.608924,6,P-GPS,
6100,2023-05-16 18:56:27,52.208807984485,0.0699752446311744,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.14798720946,0.65700789504,20,5,16.949,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.2, 0.1, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.227,4.239,4.234,4.228,0,0,6.778,74.12,81.518411073156,3.608924,6,P-GPS,
6300,2023-05-16 18:56:27,52.2088080137024,0.0699752028926653,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.158061684848,0.67117456216,20,5,16.949,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.3, 0.1, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.227,4.239,4.234,4.228,0,0,6.778,74.12,81.518411073156,3.608924,6,P-GPS,
6500,2023-05-16 18:56:28,52.208808063217,0.0699751821490146,3.608924,3.608924,77.909487073156,81.518411073156,3.937008,0,0.165476711332,0.68982613756,20,5,16.949,81.518411073156,3.608924,0,0.257462934748,0,0,0,245.2, 0, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,247.2,0,0,99,4.227,4.239,4.234,4.228,0,0,6.778,74.12,81.518411073156,3.608924,6,P-GPS,
