time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2023-07-10 17:54:15,0,0,0,,,60.485437631072,0.328084,0,0,0,14,2,0,60.485437631072,0,0,0,0,0,0,196, 6.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,0,81.5,60.485437631072,0,41,Motors_Started,"GPS signal weak. Hovering unstable. Fly with caution (Code: 30002)"
300,2023-07-10 17:54:16,0,0,0,,,60.485437631072,0.328084,0,0,0,14,2,0,60.485437631072,0,0,0,0,0,0,196, 6.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,0,81.5,60.485437631072,0,41,Motors_Started,
500,2023-07-10 17:54:16,0,0,0,,,60.485437631072,0,0,0,0,15,2,0,60.485437631072,0,0,0,0,0,0,196.1, 6.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,0,81.5,60.485437631072,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 55. Setting new Maximum Flight Altitude to 30m (98 ft)"
700,2023-07-10 17:54:16,0,0,0,,,60.485437631072,0,0,0,0,15,2,0,60.485437631072,0,0,0,0,0,0,196, 6.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,0,81.5,60.485437631072,0,41,Motors_Started,
900,2023-07-10 17:54:16,0,0,0,,,60.485437631072,0,0,0,0,15,2,0,60.485437631072,0,0,0,0,0,0,196, 6.7, -0.6,0,0,1024,1024,1097,1024,0,0,11,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,0,81.5,60.485437631072,0,41,Motors_Started,
1100,2023-07-10 17:54:16,0,0,0,,,60.485437631072,0,0,0,0,15,2,17.32,60.485437631072,0,0,0,0,0,0,196.2, 6.7, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,1.191,81.5,60.485437631072,0,41,Motors_Started,
1300,2023-07-10 17:54:17,0,0,0,,,60.485437631072,0,0,0,0,15,2,17.32,60.485437631072,0,0,0,0,0,0,196.2, 6.7, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,1.191,81.5,60.485437631072,0,41,Motors_Started,
1500,2023-07-10 17:54:17,0,0,0,,,60.485437631072,0,0,0,0,15,2,17.32,60.485437631072,0,0,0,0,0,0,196.3, 6.7, -0.7,0,0,1024,1024,1684,1024,0,0,100,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,1.191,81.5,60.485437631072,0,11,AutoTakeoff,
1700,2023-07-10 17:54:17,0,0,0,,,60.485437631072,0,0,0,0,15,2,17.32,60.485437631072,0,0,0,0,0,0,196.2, 6.7, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,1.191,81.5,60.485437631072,0,11,AutoTakeoff,
1900,2023-07-10 17:54:17,0,0,0,,,60.485437631072,0,0,0,0,15,2,17.32,60.485437631072,0,0,0,0,0,0,196, 4.9, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,196.2,0,0,98,4.305,4.304,4.305,4.297,0,0,1.191,81.5,60.485437631072,0,11,AutoTakeoff,
