time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2022-07-09 12:48:47,52.1653618502185,0.0999797230479209,0,0,58.647981207444,58.647981207444,0.328084,0,0,0,23,5,0,58.647981207444,0,0,0,0,0,0,295.1, 3.1, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,0,94.64,58.647981207444,0,41,Motors_Started,
300,2022-07-09 12:48:48,52.1653618782313,0.0999797345324179,0,0,58.647981207444,58.647981207444,0.328084,0,0.0105386486312,0.0105386486312,23,5,0,58.647981207444,0,0,0.0105386486312,0,0,0,295.2, 3, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,0,94.64,58.647981207444,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 6. Setting new Maximum Flight Altitude to 120m (394 ft)"
500,2022-07-09 12:48:48,52.1653619171668,0.099979751067597,0,0,58.647981207444,58.647981207444,0,0,0.0210772972624,0.0210772972624,23,5,0,58.647981207444,0,0,0.0210772972624,0,0,0,295.2, 2.8, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,0,94.64,58.647981207444,0,41,Motors_Started,
700,2022-07-09 12:48:48,52.1653619561024,0.0999797676027762,0,0,58.647981207444,58.647981207444,0,0,0.039897639072,0.039898623324,23,5,0,58.647981207444,0,0,0.039897639072,0,0,0,295.1, 3.1, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,0,94.64,58.647981207444,0,41,Motors_Started,
900,2022-07-09 12:48:48,52.1653619827744,0.0999797611178958,0,0,58.647981207444,58.647981207444,0,0,0.04910761312,0.0497375344,23,5,0,58.647981207444,0,0,0.04910761312,0,0,0,295.3, 3.1, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,0,94.64,58.647981207444,0,41,Motors_Started,
1100,2022-07-09 12:48:48,52.1653620291,0.0999797813184421,0,0,58.647981207444,58.647981207444,0,0,0.066554792156,0.067233597952,23,5,0,58.647981207444,0,0,0.066554792156,0,0,0,295.2, 3, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,0,94.64,58.647981207444,0,41,Motors_Started,
1300,2022-07-09 12:48:49,52.1653620599479,0.0999797844530774,0,0,58.647981207444,58.647981207444,0,0,0.077743768892,0.078510173116,23,5,16.352,58.647981207444,0,0,0.077743768892,0,0,0,295.2, 3, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,3.699,94.64,58.647981207444,0,41,Motors_Started,
1500,2022-07-09 12:48:49,52.1653620831696,0.0999797831611642,0,0,58.647981207444,58.647981207444,0,0,0.086050199604,0.086987535592,23,5,16.352,58.647981207444,0,0,0.086050199604,0,0,0,295.2, 3, -2,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,3.699,94.64,58.647981207444,0,41,Motors_Started,
1700,2022-07-09 12:48:49,52.1653621315346,0.0999797893003705,0,0,58.647981207444,58.647981207444,0,0,0.103703415392,0.104687011224,23,5,16.352,58.647981207444,0,0,0.103703415392,0,0,0,295.2, 3, -2,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,3.699,94.64,58.647981207444,0,11,AutoTakeoff,
1900,2022-07-09 12:48:49,52.165362165556,0.0999798188070562,0,0,58.647981207444,58.647981207444,0,0,0.117029531304,0.11874672296,23,5,16.352,58.647981207444,0,0,0.117029531304,0,0,0,295.3, 2.3, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,295.3,0,0,78,4.084,4.085,4.085,4.082,0,0,3.699,94.64,58.647981207444,0,11,AutoTakeoff,
