time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-05-26 16:31:52,52.2064028474725,0.0867393668271738,0,0,54.026183815452,54.026183815452,0.328084,0,0,0,25,5,0,54.026183815452,0,0,0,0,0,0,279.9, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,0,83.12,54.026183815452,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 22. Setting new Maximum Flight Altitude to 120m (394 ft) Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-05-26 16:31:52,52.2064029255826,0.0867393280540887,0,0,54.026183815452,54.026183815452,0.328084,0,0.0297877962288,0.0297877962288,25,5,0,54.026183815452,0,0,0.0297877962288,0,0,0,279.9, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,0,83.12,54.026183815452,0,41,Motors_Started,
400,2023-05-26 16:31:52,52.2064029885139,0.0867393110807616,0,0,54.026183815452,54.026183815452,0.328084,0,0.052946852088,0.053059712984,25,5,0,54.026183815452,0,0,0.052946852088,0,0,0,279.9, 5.1, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,0,83.12,54.026183815452,0,41,Motors_Started,
600,2023-05-26 16:31:52,52.2064030661014,0.0867393123467823,0,0,54.026183815452,54.026183815452,0,0,0.080691275548,0.081369097092,25,5,0,54.026183815452,0,0,0.080691275548,0,0,0,279.9, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,0,83.12,54.026183815452,0,41,Motors_Started,
800,2023-05-26 16:31:52,52.2064031282485,0.0867392990605548,0,0,54.026183815452,54.026183815452,0,0,0.103555449508,0.104236879976,25,5,0,54.026183815452,0,0,0.103555449508,0,0,0,279.9, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,0,83.12,54.026183815452,0,41,Motors_Started,
1000,2023-05-26 16:31:53,52.2064032045399,0.0867393002662888,0,0,54.026183815452,54.026183815452,0,0,0.131123035692,0.132073166956,25,5,16.674,54.026183815452,0,0,0.131123035692,0,0,0,280, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,2.514,83.12,54.026183815452,0,41,Motors_Started,
1200,2023-05-26 16:31:53,52.2064032646645,0.0867393201373092,0,0,54.026183815452,54.026183815452,0,0,0.152569886772,0.154455057436,25,5,16.674,54.026183815452,0,0,0.152569886772,0,0,0,279.3, 5.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,2.514,83.12,54.026183815452,0,41,Motors_Started,
1400,2023-05-26 16:31:53,52.2064033357387,0.0867393557151992,0,0,54.026183815452,54.026183815452,0,0,0.17816109494,0.181579074052,25,5,16.674,54.026183815452,0,0,0.17816109494,0,0,0,279.3, 5.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,280,0,0,86,4.156,4.163,4.16,4.161,0,0,2.514,83.12,54.026183815452,0,41,Motors_Started,
1600,2023-05-26 16:31:53,52.2064033544992,0.08673940847043,0,0,54.026183815452,54.026183815452,0,0,0.185222446872,0.19521654168,24,5,16.674,54.026183815452,0,0,0.185222446872,0,0,0,279.2, 5.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,279.9,0,0,86,4.156,4.163,4.16,4.161,0,0,2.514,83.12,54.026183815452,0,11,AutoTakeoff,
1800,2023-05-26 16:31:53,52.2064033358906,0.0867395162770286,0,0,54.026183815452,54.026183815452,0,0,0.181304795828,0.220258537232,24,5,16.674,54.026183815452,0,0,0.185222446872,0,0,0,279.4, 5.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,279.9,0,0,86,4.156,4.163,4.16,4.161,0,0,2.514,83.12,54.026183815452,0,11,AutoTakeoff,
