time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-06-19 17:52:21,0,0,0,,,53.688311429312,0.328084,0,0,0,7,0,0,53.688311429312,0,0,0,0,0,0,273.1, 4.5, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,0,75.02,53.688311429312,0,41,Motors_Started,"Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-06-19 17:52:21,0,0,0,,,53.688311429312,0.328084,0,0,0,7,0,0,53.688311429312,0,0,0,0,0,0,273.1, 4.5, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,0,75.02,53.688311429312,0,41,Motors_Started,
400,2023-06-19 17:52:21,0,0,0,,,53.688311429312,0.328084,0,0,0,7,0,0,53.688311429312,0,0,0,0,0,0,273.1, 4.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,0,75.02,53.688311429312,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 42. Setting new Maximum Flight Altitude to 30m (98 ft)"
600,2023-06-19 17:52:21,0,0,0,,,53.688311429312,0,0,0,0,7,0,0,53.688311429312,0,0,0,0,0,0,273.1, 4.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,0,75.02,53.688311429312,0,41,Motors_Started,"No GPS. Fly with caution GPS signal weak. Hovering unstable. Fly with caution (Code: 30002)"
800,2023-06-19 17:52:22,0,0,0,,,53.688311429312,0,0,0,0,7,0,0,53.688311429312,0,0,0,0,0,0,273.1, 4.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,0,75.02,53.688311429312,0,41,Motors_Started,
1000,2023-06-19 17:52:22,0,0,0,,,53.688311429312,0,0,0,0,7,0,17.213,53.688311429312,0,0,0,0,0,0,273.1, 4.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,1.119,75.02,53.688311429312,0,41,Motors_Started,
1200,2023-06-19 17:52:22,0,0,0,,,53.688311429312,0,0,0,0,7,0,17.213,53.688311429312,0,0,0,0,0,0,273.1, 4.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,1.119,75.02,53.688311429312,0,41,Motors_Started,
1400,2023-06-19 17:52:22,0,0,0,,,53.688311429312,0,0,0,0,7,0,17.213,53.688311429312,0,0,0,0,0,0,273.1, 4.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,1.119,75.02,53.688311429312,0,41,Motors_Started,
1600,2023-06-19 17:52:22,0,0,0,,,53.688311429312,0,0,0,0,7,0,17.213,53.688311429312,0,0,0,0,0,0,273.1, 4.4, 0.9,0,0,1024,1024,1026,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,1.119,75.02,53.688311429312,0,11,AutoTakeoff,
1800,2023-06-19 17:52:23,0,0,0,,,53.688311429312,0,0,0,0,7,0,17.213,53.688311429312,0,0,0,0,0,0,273.1, 4.2, 1,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.307,4.303,4.302,4.3,0,0,1.119,75.02,53.688311429312,0,11,AutoTakeoff,
2000,2023-06-19 17:52:23,0,0,0,,,53.688311429312,0,0,0,0,7,0,17.015,53.688311429312,0,0,0,0,0,0,273.5, 1.6, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,273,0,0,96,4.252,4.251,4.25,4.247,0,0,3.838,75.02,53.688311429312,0,11,AutoTakeoff,
2200,2023-06-19 17:52:23,0,0,0,,,53.688311429312,0,0,0,0,7,0,17.015,53.688311429312,0,0,0,0,0,-0.671082,274.1, -1.9, 0,0,0,1024,1024,1265,1024,0,0,37,0,273,0,0,96,4.252,4.251,4.25,4.247,0,0,3.838,75.02,53.688311429312,0,11,AutoTakeoff,
2400,2023-06-19 17:52:23,0,0,0.328084,,,54.016395429312,0.328084,0,0,0,7,0,17.015,54.016395429312,0.328084,0,0,0,0,-1.11847,274.1, 1, -0.8,0,0,1024,1024,1684,1024,0,0,100,0,273.1,0,0,96,4.252,4.251,4.25,4.247,0,0,3.838,75.02,54.016395429312,0.328084,11,AutoTakeoff,
