time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-06-08 17:44:02,52.206358309477,0.0867180190498606,0,0,53.564152304604,53.564152304604,0.328084,0,0,0,21,5,0,53.564152304604,0,0,0,0,0,0,270, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,0,73.94,53.564152304604,0,6,P-GPS,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 34. Setting new Maximum Flight Altitude to 120m (394 ft) Home Point updated (Code: 3000001). Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-06-08 17:44:02,52.2063588411047,0.0867181932791974,0,0,53.564152304604,53.564152304604,0.328084,0,0.197837276672,0.197837276672,21,5,0,53.564152304604,0,0,0.197837276672,0,0,0,270, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,0,73.94,53.564152304604,0,41,Motors_Started,
400,2023-06-08 17:44:02,52.2063593197679,0.0867183919814255,0,0,53.564152304604,53.564152304604,0.328084,0,0.37791667876,0.37803806984,21,5,0,53.564152304604,0,0,0.37791667876,0,0,0,270, 4.5, 0.7,0,0,1024,1024,1001,1024,0,0,-3,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,0,73.94,53.564152304604,0,41,Motors_Started,
600,2023-06-08 17:44:03,52.2063597604894,0.0867186086187181,0,0,53.564152304604,53.564152304604,0,0,0.54556432192,0.54597442692,21,5,0,53.564152304604,0,0,0.54556432192,0,0,0,270, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,0,73.94,53.564152304604,0,41,Motors_Started,
800,2023-06-08 17:44:03,52.2063601696867,0.0867187775976542,0,0,53.564152304604,53.564152304604,0,0,0.69956695152,0.69997705652,21,5,0,53.564152304604,0,0,0.69956695152,0,0,0,270, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,0,73.94,53.564152304604,0,41,Motors_Started,
1000,2023-06-08 17:44:03,52.2063605260636,0.0867189276872054,0,0,53.564152304604,53.564152304604,0,0,0.83384845188,0.83425855688,21,5,16.604,53.564152304604,0,0,0.83384845188,0,0,0,269.9, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,2.471,73.94,53.564152304604,0,41,Motors_Started,
1200,2023-06-08 17:44:03,52.206360862229,0.0867190673762146,0,0,53.564152304604,53.564152304604,0,0,0.96041013572,0.96082352156,21,5,16.604,53.564152304604,0,0,0.96041013572,0,0,0,270, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,2.471,73.94,53.564152304604,0,41,Motors_Started,
1400,2023-06-08 17:44:03,52.2063611595809,0.0867191983848177,0,0,53.564152304604,53.564152304604,0,0,1.0727690632,1.07319885324,21,5,16.604,53.564152304604,0,0,1.0727690632,0,0,0,270, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,2.471,73.94,53.564152304604,0,41,Motors_Started,
1600,2023-06-08 17:44:04,52.2063614124399,0.0867193205317179,0,0,53.564152304604,53.564152304604,0,0,1.1689140794,1.16940948624,21,5,16.604,53.564152304604,0,0,1.1689140794,0,0,0,270.3, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,2.471,73.94,53.564152304604,0,11,AutoTakeoff,
1800,2023-06-08 17:44:04,52.2063616220275,0.0867194695503071,0,0,53.564152304604,53.564152304604,0,0,1.25133862272,1.2528215624,21,5,16.604,53.564152304604,0,0,1.25133862272,0,0,0,271, 4.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,270,0,0,85,4.143,4.141,4.141,4.137,0,0,2.471,73.94,53.564152304604,0,11,AutoTakeoff,
