time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-05-25 13:48:36,52.8252059015121,-1.24756755509046,0,0,178.48651194516,178.48651194516,0.328084,0,0,0,23,5,0,178.48651194516,0,0,0,0,0,0,72.1, 3.6, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,0,86.9,178.48651194516,0,41,Motors_Started,"Aircraft in Warning Zone (Class D Airspace). Fly with caution (Code: 190002). Remote controller not bound/still confirming binding status (Code: 30306). Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-05-25 13:48:36,52.825205771587,-1.2475674758813,0,0,178.48651194516,178.48651194516,0.328084,0,0.050517390068,0.050517390068,23,5,0,178.48651194516,0,0,0.050517390068,0,0,0,72.1, 3.6, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,0,86.9,178.48651194516,0,41,Motors_Started,
400,2023-05-25 13:48:36,52.8252056586671,-1.2475674074162,0,0,178.48651194516,178.48651194516,0.328084,0,0.094393703808,0.094394031892,23,5,0,178.48651194516,0,0,0.094393703808,0,0,0,72.2, 3.6, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,0,86.9,178.48651194516,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 21. Setting new Maximum Flight Altitude to 120m (394 ft). Unable to take off"
600,2023-05-25 13:48:36,52.8252055745148,-1.24756735913131,0,0,178.48651194516,178.48651194516,0,0,0.126885502748,0.12688976784,23,5,0,178.48651194516,0,0,0.126885502748,0,0,0,72, 3.5, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,0,86.9,178.48651194516,0,41,Motors_Started,
800,2023-05-25 13:48:37,52.8252054977256,-1.24756730955004,0,0,178.48651194516,178.48651194516,0,0,0.156951448592,0.156962931532,23,5,0,178.48651194516,0,0,0.156951448592,0,0,0,71.9, 3.5, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,0,86.9,178.48651194516,0,41,Motors_Started,
1000,2023-05-25 13:48:37,52.8252054010571,-1.24756724786366,0,0,178.48651194516,178.48651194516,0,0,0.194748365812,0.194763457676,23,5,0,178.48651194516,0,0,0.194748365812,0,0,0,71.9, 3.5, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,0,86.9,178.48651194516,0,41,Motors_Started,
1200,2023-05-25 13:48:37,52.8252052897639,-1.24756717465433,0,0,178.48651194516,178.48651194516,0,0,0.238434062748,0.238458669048,23,5,0,178.48651194516,0,0,0.238434062748,0,0,0,71.9, 3.4, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,0,86.9,178.48651194516,0,41,Motors_Started,
1400,2023-05-25 13:48:37,52.8252051571638,-1.24756710956352,0,0,178.48651194516,178.48651194516,0,0,0.28879101974,0.288921269088,23,5,16.495,178.48651194516,0,0,0.28879101974,0,0,0,71.9, 3.5, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,4.028,86.9,178.48651194516,0,41,Motors_Started,
1600,2023-05-25 13:48:37,52.825205010983,-1.24756701683324,0,0,178.48651194516,178.48651194516,0,0,0.3458989612,0.34604003732,23,5,16.495,178.48651194516,0,0,0.3458989612,0,0,0,71.9, 3.5, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,4.028,86.9,178.48651194516,0,11,AutoTakeoff,
1800,2023-05-25 13:48:38,52.8252048413409,-1.24756691278383,0,0,178.48651194516,178.48651194516,0,0,0.41190618116,0.41204725728,23,5,16.495,178.48651194516,0,0,0.41190618116,0,0,0,71.8, 3.4, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,72.4,0,0,81,4.117,4.128,4.124,4.12,0,0,4.028,86.9,178.48651194516,0,11,AutoTakeoff,
