time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-06-10 18:24:49,52.2063821475461,0.0867010282685261,0,0,53.688311429312,53.688311429312,0.328084,0,0,0,22,5,0,53.688311429312,0,0,0,0,0,0,286.9, 4.5, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,0,78.8,53.688311429312,0,41,Motors_Started,
200,2023-06-10 18:24:49,52.2063822751204,0.0867010783851323,0,0,53.688311429312,53.688311429312,0.328084,0,0.047875329616,0.047875329616,22,5,0,53.688311429312,0,0,0.047875329616,0,0,0,286.9, 4.5, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,0,78.8,53.688311429312,0,41,Motors_Started,
400,2023-06-10 18:24:50,52.2063823932262,0.086701141771805,0,0,53.688311429312,53.688311429312,0,0,0.0931594518,0.093236879624,22,5,0,53.688311429312,0,0,0.0931594518,0,0,0,286.9, 4.6, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,0,78.8,53.688311429312,0,41,Motors_Started,
600,2023-06-10 18:24:50,52.206382501752,0.086701215187915,0,0,53.688311429312,53.688311429312,0,0,0.135821526656,0.136100069972,22,5,0,53.688311429312,0,0,0.135821526656,0,0,0,287.1, 4.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,0,78.8,53.688311429312,0,41,Motors_Started,
800,2023-06-10 18:24:50,52.2063826344794,0.0867012635002884,0,0,53.688311429312,53.688311429312,0,0,0.185279205404,0.185715885208,22,5,0,53.688311429312,0,0,0.185279205404,0,0,0,287, 4.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,0,78.8,53.688311429312,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 37. Setting new Maximum Flight Altitude to 120m (394 ft)"
1000,2023-06-10 18:24:50,52.2063827586013,0.0867013206582079,0,0,53.688311429312,53.688311429312,0,0,0.232330388012,0.232770348656,22,5,0,53.688311429312,0,0,0.232330388012,0,0,0,287, 4.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,0,78.8,53.688311429312,0,41,Motors_Started,
1200,2023-06-10 18:24:51,52.2063828754263,0.086701387841196,0,0,53.688311429312,53.688311429312,0,0,0.277469168984,0.277963263488,22,5,0,53.688311429312,0,0,0.277469168984,0,0,0,287, 4.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,0,78.8,53.688311429312,0,41,Motors_Started,
1400,2023-06-10 18:24:51,52.2063829855177,0.0867014343938964,0,0,53.688311429312,53.688311429312,0,0,0.318933081072,0.319456703136,22,5,17.269,53.688311429312,0,0,0.318933081072,0,0,0,287.1, 4.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,2.369,78.8,53.688311429312,0,41,Motors_Started,
1600,2023-06-10 18:24:51,52.2063830883015,0.086701494633428,0,0,53.688311429312,53.688311429312,0,0,0.35872376476,0.3593011926,22,5,17.269,53.688311429312,0,0,0.35872376476,0,0,0,287.2, 4.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,2.369,78.8,53.688311429312,0,11,AutoTakeoff,
1800,2023-06-10 18:24:51,52.20638318493,0.0867015686419205,0,0,53.688311429312,53.688311429312,0,0,0.39730644316,0.39824804424,22,5,17.269,53.688311429312,0,0,0.39730644316,0,0,0,287.3, 4.6, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,2.369,78.8,53.688311429312,0,11,AutoTakeoff,
2000,2023-06-10 18:24:51,52.2063832555258,0.0867017053206349,0,0,53.688311429312,53.688311429312,0,0,0.4316601188,0.43821523712,22,5,17.269,53.688311429312,0,0,0.4316601188,0,0,-0.223694,287.5, 0, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,2.369,78.8,53.688311429312,0,11,AutoTakeoff,
2200,2023-06-10 18:24:51,52.206383318966,0.0867018601771037,0,0,53.688311429312,53.688311429312,0.328084,0,0.46611221964,0.47986222008,22,5,17.269,53.688311429312,0,0,0.46611221964,0,0,-0.894776,287.6, -1.2, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,290.5,0,0,100,4.31,4.308,4.307,4.305,0,0,2.369,78.8,53.688311429312,0,11,AutoTakeoff,
2400,2023-06-10 18:24:52,52.2063833968543,0.0867018768013831,0.328084,0.328084,53.688311429312,54.016395429312,0.328084,0,0.4937172074,0.50852035748,22,5,17.291,54.016395429312,0.328084,0,0.4937172074,0,0,-1.11847,287.6, 0.5, 0.1,0,0,1024,1024,1053,1024,0,0,4,0,290.6,0,0,100,4.334,4.331,4.332,4.329,0,0,4.021,78.98,54.016395429312,0.328084,11,AutoTakeoff,
2600,2023-06-10 18:24:52,52.2063834642439,0.0867018695329025,0.656168,0.656168,53.688311429312,54.344479429312,0.984252,0,0.51590880916,0.53316274672,22,5,17.291,54.344479429312,0.656168,0,0.51590880916,0,0,-0.894776,287.5, 0.4, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,290.6,0,0,100,4.334,4.331,4.332,4.329,0,0,4.021,78.98,54.344479429312,0.656168,11,AutoTakeoff,
2800,2023-06-10 18:24:52,52.2063835396757,0.0867019777702681,0.984252,0.984252,53.688311429312,54.672563429312,1.312336,0,0.55049870528,0.56980972952,22,5,17.291,54.672563429312,0.984252,0,0.55049870528,0,0,-1.11847,287.6, 0, 0.2,0,0,1024,1024,1684,1024,0,0,100,0,290.6,0,0,100,4.334,4.331,4.332,4.329,0,0,4.021,78.98,54.672563429312,0.984252,11,AutoTakeoff,
3000,2023-06-10 18:24:52,52.2063836583918,0.0867020770956849,1.64042,1.64042,53.688311429312,55.328731429312,1.64042,0,0.59903873308,0.61848427176,22,5,17.291,55.328731429312,1.64042,0,0.59903873308,0,0,-2.460634,287.6, -0.4, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,290.6,0,0,100,4.334,4.331,4.332,4.329,0,0,4.021,78.98,55.328731429312,1.64042,11,AutoTakeoff,
3200,2023-06-10 18:24:52,52.2063837373725,0.0867021627255334,2.624672,2.624672,53.688311429312,56.312983429312,2.952756,0,0.63308072892,0.65308072956,23,5,17.291,56.312983429312,2.624672,0,0.63308072892,0,0,-4.47388,287.7, -0.6, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,290.6,0,0,100,4.334,4.331,4.332,4.329,0,0,4.021,78.98,56.312983429312,2.624672,11,AutoTakeoff,
3400,2023-06-10 18:24:53,52.2063838321226,0.0867022310557165,4.265092,4.265092,53.688311429312,57.953403429312,4.593176,0,0.67087600572,0.69087600636,23,5,17.11,57.953403429312,4.265092,0,0.67087600572,0,0,-6.487126,287.7, -0.6, 0.1,0,0,1024,1024,1684,1024,0,0,100,0,290.6,0,0,100,4.276,4.275,4.274,4.271,0,0,5.27,78.8,57.953403429312,4.265092,6,P-GPS,
3600,2023-06-10 18:24:53,52.206383845637,0.0867022153261269,7.217848,7.217848,53.688311429312,60.906159429312,6.889764,0,0.67400264624,0.696932437,23,5,17.11,60.906159429312,7.217848,0,0.67400264624,0,0,-8.724066,287.5, 0.1, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,290.6,0,0,100,4.276,4.275,4.274,4.271,0,0,5.27,78.8,60.906159429312,7.217848,6,P-GPS,
