time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-07-16 20:15:21,52.206382142648,0.0867248385308883,0,0,53.794629674184,53.794629674184,0.328084,0,0,0,16,5,0,53.794629674184,0,0,0,0,0,0,272.4, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,0,71.96,53.794629674184,0,41,Motors_Started,
200,2023-07-16 20:15:21,52.2063821134605,0.0867248132989345,0,0,53.794629674184,53.794629674184,0.328084,0,0.0120510830628,0.0120510830628,16,5,0,53.794629674184,0,0,0.0120510830628,0,0,0,272.4, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,0,71.96,53.794629674184,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 60. Setting new Maximum Flight Altitude to 120m (394 ft)"
400,2023-07-16 20:15:21,52.2063820971925,0.0867247760261264,0,0,53.794629674184,53.794629674184,0,0,0.0216875663108,0.0222823826028,16,5,0,53.794629674184,0,0,0.0216875663108,0,0,0,272.4, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,0,71.96,53.794629674184,0,41,Motors_Started,
600,2023-07-16 20:15:21,52.2063820870418,0.08672473484074,0,0,53.794629674184,53.794629674184,0,0,0.0308072188336,0.0322077110044,16,5,0,53.794629674184,0,0,0.0308072188336,0,0,0,272.4, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,0,71.96,53.794629674184,0,41,Motors_Started,
800,2023-07-16 20:15:21,52.2063820708953,0.0867246831220344,0,0,53.794629674184,53.794629674184,0,0,0.043505250736,0.0451853689,16,5,0,53.794629674184,0,0,0.043505250736,0,0,0,272.4, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,0,71.96,53.794629674184,0,41,Motors_Started,
1000,2023-07-16 20:15:22,52.2063820626271,0.0867246449719229,0,0,53.794629674184,53.794629674184,0,0,0.052204397996,0.054232941368,16,5,0,53.794629674184,0,0,0.052204397996,0,0,0,272.3, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,0,71.96,53.794629674184,0,41,Motors_Started,
1200,2023-07-16 20:15:22,52.2063820469952,0.0867246126247985,0,0,53.794629674184,53.794629674184,0,0,0.061393374668,0.063443571584,16,5,16.387,53.794629674184,0,0,0.061393374668,0,0,0,272.4, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,2.852,71.96,53.794629674184,0,41,Motors_Started,
1400,2023-07-16 20:15:22,52.2063820507919,0.0867245777764602,0,0,53.794629674184,53.794629674184,0,0,0.06724737748,0.071357285748,16,5,16.387,53.794629674184,0,0,0.06724737748,0,0,0,272.5, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,2.852,71.96,53.794629674184,0,41,Motors_Started,
1600,2023-07-16 20:15:22,52.206382053559,0.0867245340729453,0,0,53.794629674184,53.794629674184,0,0,0.0754347137,0.08118110496,16,5,16.387,53.794629674184,0,0,0.0754347137,0,0,0,272.7, 4.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,2.852,71.96,53.794629674184,0,11,AutoTakeoff,
1800,2023-07-16 20:15:22,52.2063820529669,0.0867245053500103,0,0,53.794629674184,53.794629674184,0,0,0.081363847748,0.0876066301,16,5,16.387,53.794629674184,0,0,0.081363847748,0,0,0,272.8, 4.8, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,272.4,0,0,81,4.089,4.087,4.087,4.082,0,0,2.852,71.96,53.794629674184,0,11,AutoTakeoff,
