time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-06-08 18:05:46,52.206449967877,0.0872669823568881,0,0,56.277712430808,56.277712430808,0.328084,0,0,0,25,5,0,56.277712430808,0,0,0,0,0,0,83.1, 7.4, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,-0.1,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,"Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-06-08 18:05:46,52.2064498488997,0.087267084439065,0,0,56.277712430808,56.277712430808,0.328084,0,0.04904363674,0.04904363674,25,5,0,56.277712430808,0,0,0.04904363674,0,0,0,83.1, 7.5, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,
400,2023-06-08 18:05:46,52.206449740177,0.0872671767739999,0,0,56.277712430808,56.277712430808,0.328084,0,0.09376148594,0.093761814024,26,5,0,56.277712430808,0,0,0.09376148594,0,0,0,83.2, 7.7, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,
600,2023-06-08 18:05:46,52.2064496311501,0.0872672752214936,0,0,56.277712430808,56.277712430808,0,0,0.139215555636,0.13922408582,26,5,0,56.277712430808,0,0,0.139215555636,0,0,0,83.1, 7.8, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,
800,2023-06-08 18:05:47,52.2064495362844,0.0872673617828739,0,0,56.277712430808,56.277712430808,0,0,0.178864507036,0.178879270816,26,5,0,56.277712430808,0,0,0.178864507036,0,0,0,83.1, 7.7, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 35. Setting new Maximum Flight Altitude to 120m (394 ft)"
1000,2023-06-08 18:05:47,52.2064494620778,0.0872674225904262,0,0.032808400000005,56.244904030808,56.277712430808,0,0,0.209149941076,0.209175531628,26,5,0,56.277712430808,0,0,0.209149941076,0,0,0,83.1, 7.7, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,
1200,2023-06-08 18:05:47,52.206449402602,0.0872674618485006,0,0.032808400000005,56.244904030808,56.277712430808,0,0,0.232440296152,0.232583340776,25,5,0,56.277712430808,0,0,0.232440296152,0,0,0,83, 7.8, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,
1400,2023-06-08 18:05:47,52.2064493620505,0.0872674837998906,0,0.032808400000005,56.244904030808,56.277712430808,0,0,0.247843839952,0.248171267784,25,5,0,56.277712430808,0,0,0.247843839952,0,0,0,83, 7.8, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,41,Motors_Started,
1600,2023-06-08 18:05:47,52.2064493349019,0.0872674908420895,0,0.032808400000005,56.244904030808,56.277712430808,0,0,0.25740814472,0.258200795664,25,5,0,56.277712430808,0,0,0.25740814472,0,0,0,83.1, 7.8, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,0,94.82,56.277712430808,0,11,AutoTakeoff,
1800,2023-06-08 18:05:48,52.2064493196485,0.0872674705053375,0,0.032808400000005,56.244904030808,56.277712430808,0,0,0.260475073952,0.265387475684,25,5,15.233,56.277712430808,0,0,0.260475073952,0,0,0,83, 7.7, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,95.8,0,0,44,3.819,3.821,3.822,3.819,0,0,4.823,94.82,56.277712430808,0,11,AutoTakeoff,
