time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2023-07-18 18:29:43,0,0,0,,,60.523841175608,0.328084,0,0,0,12,2,0,60.523841175608,0,0,0,0,0,0,175, 6.3, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,0,74.3,60.523841175608,0,41,Motors_Started,"GPS signal weak. Hovering unstable. Fly with caution (Code: 30002)"
300,2023-07-18 18:29:43,0,0,0,,,60.523841175608,0.328084,0,0,0,12,2,0,60.523841175608,0,0,0,0,0,0,175, 6.3, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,0,74.3,60.523841175608,0,41,Motors_Started,
500,2023-07-18 18:29:43,0,0,0,,,60.523841175608,0,0,0,0,12,2,0,60.523841175608,0,0,0,0,0,0,175, 6.3, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,0,74.3,60.523841175608,0,41,Motors_Started,
700,2023-07-18 18:29:43,0,0,0,,,60.523841175608,0,0,0,0,12,2,0,60.523841175608,0,0,0,0,0,0,175, 6.3, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,0,74.3,60.523841175608,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 64. Setting new Maximum Flight Altitude to 30m (98 ft). No GPS. Fly with caution"
900,2023-07-18 18:29:43,0,0,0,,,60.523841175608,0,0,0,0,12,2,0,60.523841175608,0,0,0,0,0,0,175, 6.3, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,0,74.3,60.523841175608,0,41,Motors_Started,
1100,2023-07-18 18:29:44,0,0,0,,,60.523841175608,0,0,0,0,12,2,0,60.523841175608,0,0,0,0,0,0,175.1, 6.3, 0.7,0,0,1024,1024,1043,1024,0,0,3,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,0,74.3,60.523841175608,0,41,Motors_Started,
1300,2023-07-18 18:29:44,0,0,0,,,60.523841175608,0,0,0,0,12,2,0,60.523841175608,0,0,0,0,0,0,175.1, 6.3, 0.7,0,0,1024,1024,1211,1024,0,0,28,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,0,74.3,60.523841175608,0,41,Motors_Started,
1500,2023-07-18 18:29:44,0,0,0,,,60.523841175608,0,0,0,0,12,2,16.936,60.523841175608,0,0,0,0,0,0,175.2, 6.3, 0.7,0,0,1024,1024,1223,1024,0,0,30,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,1.143,74.3,60.523841175608,0,41,Motors_Started,
1700,2023-07-18 18:29:44,0,0,0,,,60.523841175608,0,0,0,0,12,2,16.936,60.523841175608,0,0,0,0,0,0,175.2, 6.3, 0.7,0,0,1024,1024,1135,1024,0,0,17,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,1.143,74.3,60.523841175608,0,11,AutoTakeoff,
1900,2023-07-18 18:29:44,0,0,0,,,60.523841175608,0,0,0,0,12,2,16.936,60.523841175608,0,0,0,0,0,0,175.4, 6.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,175.1,0,0,90,4.205,4.212,4.209,4.204,0,0,1.143,74.3,60.523841175608,0,11,AutoTakeoff,
