time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2023-07-25 12:02:16,0,0,0,,,53.134316660928,0.328084,0,0,0,6,0,0,53.134316660928,0,0,0,0,0,0,291.3, 4.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,0,70.34,53.134316660928,0,41,Motors_Started,
300,2023-07-25 12:02:16,0,0,0,,,53.134316660928,0.328084,0,0,0,6,0,0,53.134316660928,0,0,0,0,0,0,291.3, 4.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,0,70.34,53.134316660928,0,41,Motors_Started,
500,2023-07-25 12:02:16,0,0,0,,,53.134316660928,0,0,0,0,6,0,0,53.134316660928,0,0,0,0,0,0,291.3, 4.2, 0.7,0,0,1024,1024,1190,1024,0,0,25,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,0,70.34,53.134316660928,0,41,Motors_Started,
700,2023-07-25 12:02:16,0,0,0,,,53.134316660928,0,0,0,0,6,0,0,53.134316660928,0,0,0,0,0,0,291.3, 4.1, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,0,70.34,53.134316660928,0,41,Motors_Started,"No GPS. Fly with caution GPS signal weak. Hovering unstable. Fly with caution (Code: 30002)"
900,2023-07-25 12:02:17,0,0,0,,,53.134316660928,0,0,0,0,6,0,17.074,53.134316660928,0,0,0,0,0,0,291.3, 4.2, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,1.885,70.34,53.134316660928,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 73. Setting new Maximum Flight Altitude to 30m (98 ft)"
1100,2023-07-25 12:02:17,0,0,0,,,53.134316660928,0,0,0,0,7,0,17.074,53.134316660928,0,0,0,0,0,0,291.3, 4.1, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,1.885,70.34,53.134316660928,0,41,Motors_Started,
1300,2023-07-25 12:02:17,0,0,0,,,53.134316660928,0,0,0,0,7,0,17.074,53.134316660928,0,0,0,0,0,0,291.3, 4.2, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,1.885,70.34,53.134316660928,0,41,Motors_Started,
1500,2023-07-25 12:02:17,0,0,0,,,53.134316660928,0,0,0,0,9,0,17.074,53.134316660928,0,0,0,0,0,0,291.3, 4.2, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,1.885,70.34,53.134316660928,0,41,Motors_Started,
1700,2023-07-25 12:02:17,0,0,0,,,53.134316660928,0,0,0,0,9,0,17.074,53.134316660928,0,0,0,0,0,0,291.3, 4.1, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,291.2,0,0,96,4.244,4.25,4.245,4.247,0,0,1.885,70.34,53.134316660928,0,11,AutoTakeoff,
1900,2023-07-25 12:02:18,0,0,0,,,53.134316660928,0,0,0,0,9,0,17.074,53.134316660928,0,0,0,0,0,0,291.2, 4, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,291.2,0,0,96,4.274,4.27,4.263,4.262,0,0,1.885,70.34,53.134316660928,0,11,AutoTakeoff,
