time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-07-20 18:32:39,0,0,0,,,53.08739015024,0.328084,0,0,0,17,2,0,53.08739015024,0,0,0,0,0,0,277, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277,0,0,57,3.884,3.89,3.889,3.887,0,0,0,74.12,53.08739015024,0,41,Motors_Started,"No GPS. Fly with caution Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059). No GPS signal. Aircraft unable to hover. Fly with caution (Code: 30008). GPS signal weak. Hovering unstable. Fly with caution (Code: 30002). Aircraft not in flight"
200,2023-07-20 18:32:39,0,0,0,,,53.08739015024,0.328084,0,0,0,17,2,0,53.08739015024,0,0,0,0,0,0,277, 4.6, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,277,0,0,57,3.884,3.89,3.889,3.887,0,0,0,74.12,53.08739015024,0,41,Motors_Started,
400,2023-07-20 18:32:39,0,0,0,,,53.08739015024,0,0,0,0,17,2,0,53.08739015024,0,0,0,0,0,0,276.9, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277,0,0,57,3.884,3.89,3.889,3.887,0,0,0,74.12,53.08739015024,0,41,Motors_Started,
600,2023-07-20 18:32:40,0,0,0,,,53.08739015024,0,0,0,0,17,2,0,53.08739015024,0,0,0,0,0,0,277.2, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277,0,0,57,3.884,3.89,3.889,3.887,0,0,0,74.12,53.08739015024,0,41,Motors_Started,
800,2023-07-20 18:32:40,0,0,0,,,53.08739015024,0,0,0,0,17,2,0,53.08739015024,0,0,0,0,0,0,277.2, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277,0,0,57,3.884,3.89,3.889,3.887,0,0,0,74.12,53.08739015024,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 66. Setting new Maximum Flight Altitude to 30m (98 ft)"
1000,2023-07-20 18:32:40,0,0,0,,,53.08739015024,0,0,0,0,17,2,0,53.08739015024,0,0,0,0,0,0,277.5, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277,0,0,57,3.884,3.89,3.889,3.887,0,0,0,74.12,53.08739015024,0,41,Motors_Started,
1200,2023-07-20 18:32:40,0,0,0,,,53.08739015024,0,0,0,0,15,2,0,53.08739015024,0,0,0,0,0,0,277.6, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277,0,0,57,3.884,3.89,3.889,3.887,0,0,0,74.12,53.08739015024,0,41,Motors_Started,
1400,2023-07-20 18:32:40,0,0,0,,,53.08739015024,0,0,0,0,15,2,15.735,53.08739015024,0,0,0,0,0,0,277.6, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277.1,0,0,57,3.884,3.89,3.889,3.887,0,0,1.632,74.12,53.08739015024,0,41,Motors_Started,
1600,2023-07-20 18:32:41,0,0,0,,,53.08739015024,0,0,0,0,14,2,15.735,53.08739015024,0,0,0,0,0,0,277.6, 4.6, 1,0,0,1024,1024,1024,1024,0,0,0,0,277.1,0,0,57,3.884,3.89,3.889,3.887,0,0,1.632,74.12,53.08739015024,0,11,AutoTakeoff,
1800,2023-07-20 18:32:41,0,0,0,,,53.08739015024,0,0,0,0,15,2,15.735,53.08739015024,0,0,0,0,0,0,277.8, 4.5, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,277.1,0,0,57,3.884,3.89,3.889,3.887,0,0,1.632,74.12,53.08739015024,0,11,AutoTakeoff,
