time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
100,2023-07-27 15:11:43,52.2064263461187,0.0864423568117172,0,0,53.27457683602,53.27457683602,2.952756,0,0,0,26,5,0,53.27457683602,0,0,0,0,0,0,346.5, 2.4, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,345.4,0.1,-0.6,77,4.049,4.054,4.049,4.053,0,0,0,75.02,53.27457683602,0,41,Motors_Started,
300,2023-07-27 15:11:43,52.2064263811943,0.0864424576553252,0,0,53.27457683602,53.27457683602,2.952756,0,0.025925853848,0.025925853848,26,5,0,53.27457683602,0,0,0.025925853848,0,0,0,345.9, 2.5, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,345.6,0,0,77,4.049,4.054,4.049,4.053,0,0,0,75.02,53.27457683602,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 76. Setting new Maximum Flight Altitude to 120m (394 ft)"
500,2023-07-27 15:11:43,52.2064264242292,0.0864425782537731,0,0,53.27457683602,53.27457683602,3.28084,0,0.0571276265,0.057128282668,26,5,0,53.27457683602,0,0,0.0571276265,0,0,0,346.8, 3.1, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,345.6,0,0,77,4.049,4.054,4.049,4.053,0,0,0,75.02,53.27457683602,0,41,Motors_Started,
700,2023-07-27 15:11:43,52.2064264916733,0.0864427102219569,0,0,53.27457683602,53.27457683602,2.952756,0,0.09520505554,0.095548887572,26,5,0,53.27457683602,0,0,0.09520505554,0,0,0,346, 2.8, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,345.7,0,0,77,4.049,4.054,4.049,4.053,0,0,0,75.02,53.27457683602,0,41,Motors_Started,
900,2023-07-27 15:11:43,52.2064265387004,0.0864428468503519,0,-0.032808400000005,53.30738523602,53.27457683602,2.952756,0,0.130160109152,0.1305856341,26,5,0,53.27457683602,0,0,0.130160109152,0,0,0,346.3, 2.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,345.7,0,0,77,4.049,4.054,4.049,4.053,0,0,0,75.02,53.27457683602,0,41,Motors_Started,
1100,2023-07-27 15:11:44,52.2064265754198,0.0864430267004318,0,-0.032808400000005,53.30738523602,53.27457683602,2.952756,0,0.171559060608,0.17297080606,26,5,16.424,53.27457683602,0,0,0.171559060608,0,0,0,345.8, 2.3, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,345.7,0,0,77,4.049,4.054,4.049,4.053,0,0,1.446,75.02,53.27457683602,0,41,Motors_Started,
1300,2023-07-27 15:11:44,52.2064266426466,0.0864432584493416,0,-0.032808400000005,53.30738523602,53.27457683602,2.952756,0,0.228789705484,0.2302985638,26,5,16.424,53.27457683602,0,0,0.228789705484,0,0,0,345.3, 2.9, 0,0,0,1024,1024,1024,1024,0,0,0,0,345.7,0,0,77,4.049,4.054,4.049,4.053,0,0,1.446,75.02,53.27457683602,0,41,Motors_Started,
1500,2023-07-27 15:11:44,52.2064266929601,0.0864435061880075,0,-0.032808400000005,53.30738523602,53.27457683602,2.952756,0,0.286452108904,0.288652240208,26,5,16.424,53.27457683602,0,0,0.286452108904,0,0,0,345.1, 2.7, 0,0,0,1024,1024,1024,1024,0,0,0,0,345.7,0,0,77,4.049,4.054,4.049,4.053,0,0,1.446,75.02,53.27457683602,0,41,Motors_Started,
1700,2023-07-27 15:11:44,52.2064267455316,0.0864437313885942,0,-0.032808400000005,53.30738523602,53.27457683602,2.952756,0,0.34013452532,0.34253281936,26,5,16.424,53.27457683602,0,0,0.34013452532,0,0,0,345.7, 1.4, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,345.7,0,0,77,4.049,4.054,4.049,4.053,0,0,1.446,75.02,53.27457683602,0,11,AutoTakeoff,
1900,2023-07-27 15:11:44,52.2064268134507,0.0864438844514695,0,-0.032808400000005,53.30738523602,53.27457683602,2.952756,0,0.38175198072,0.38478675772,26,5,16.424,53.27457683602,0,0,0.38175198072,0,0,0,344.8, 0.7, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,345.7,0,0,77,4.049,4.054,4.049,4.053,0,0,1.446,75.02,53.27457683602,0,11,AutoTakeoff,
2100,2023-07-27 15:11:45,52.2064269517475,0.0864440929502173,0,-0.032808400000005,53.30738523602,53.27457683602,3.28084,0,0.44666011928,0.45348098564,26,5,16.238,53.27457683602,0,0,0.44666011928,0,0,-0.223694,343.6, -0.2, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,345.6,0,0,77,4.049,4.052,4.043,4.044,0,0,3.55,74.84,53.27457683602,0,11,AutoTakeoff,
2300,2023-07-27 15:11:45,52.2064272242399,0.0864443657915529,0,-0.032808400000005,53.30738523602,53.27457683602,3.28084,0.223694,0.55173230112,0.57012469016,26,5,16.238,53.27457683602,0,0.223694,0.55173230112,0.223694,0,-0.223694,341.2, -2.3, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,345,0,0,77,4.049,4.052,4.043,4.044,0,0,3.55,74.84,53.27457683602,0,11,AutoTakeoff,
2500,2023-07-27 15:11:45,52.2064277810668,0.0864449140768217,0,-0.032808400000005,53.30738523602,53.27457683602,3.608924,1.006623,0.77525264948,0.80740488148,26,5,16.238,53.27457683602,0,1.006623,0.77525264948,0.894776,0.447388,-0.894776,339.8, -3.8, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,343.5,0,0,77,4.049,4.052,4.043,4.044,0,0,3.55,74.84,53.27457683602,0,11,AutoTakeoff,
2700,2023-07-27 15:11:45,52.2064288275645,0.0864461374514267,0.656168,0.62335959999999,53.30738523602,53.93074483602,3.608924,1.2974252,1.23862864856,1.2770833742,26,5,16.238,53.93074483602,0.656168,1.2974252,1.23862864856,1.11847,0.671082,-1.11847,340, 7.2, -9.2,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,4.049,4.052,4.043,4.044,0,0,3.55,74.84,53.93074483602,0.656168,6,P-GPS,
2900,2023-07-27 15:11:45,52.2064296380204,0.0864472802754485,0.984252,0.9186352,53.34019363602,54.25882883602,3.937008,0.6263432,1.62920936972,1.66788719248,26,5,16.238,54.25882883602,0.984252,1.2974252,1.62920936972,0.447388,0.447388,-1.11847,342.5, 7.6, -10.2,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,4.049,4.052,4.043,4.044,0,0,3.55,74.84,54.25882883602,0.984252,6,P-GPS,
3100,2023-07-27 15:11:46,52.2064299828695,0.0864480513415327,1.312336,1.2467192,53.34019363602,54.58691283602,4.92126,0.223694,1.83893050504,1.881315677,26,5,16.238,54.58691283602,1.312336,1.2974252,1.83893050504,0,0.223694,-2.460634,342.9, 4.2, -8.1,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,4.049,4.052,4.043,4.044,0,0,3.55,74.84,54.58691283602,1.312336,6,P-GPS,
3300,2023-07-27 15:11:46,52.2064300253325,0.0864484292764755,2.624672,2.5590552,53.34019363602,55.89924883602,5.905512,0,1.90927499548,1.9672244724,26,5,15.957,55.89924883602,2.624672,1.2974252,1.90927499548,0,0,-4.026492,342.6, 3, -6.2,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,3.969,3.973,3.965,3.968,0,0,7.469,75.02,55.89924883602,2.624672,6,P-GPS,
3500,2023-07-27 15:11:46,52.2064298660071,0.0864485840503156,3.937008,3.8713912,53.34019363602,57.21158483602,7.545932,0.223694,1.89415360392,2.0348753932,26,5,15.957,57.21158483602,3.937008,1.2974252,1.90927499548,-0.223694,0,-6.039738,345, 1.4, -5.3,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,3.969,3.973,3.965,3.968,0,0,7.469,75.02,57.21158483602,3.937008,6,P-GPS,
3700,2023-07-27 15:11:46,52.206429690602,0.0864485998050407,6.56168,6.4960632,53.34019363602,59.83625683602,9.514436,0,1.85401252652,2.09896988344,25,5,15.957,59.83625683602,6.56168,1.2974252,1.90927499548,0,0,-8.052984,343.8, 0.1, -4.3,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,3.969,3.973,3.965,3.968,0,0,7.469,75.02,59.83625683602,6.56168,6,P-GPS,
3900,2023-07-27 15:11:46,52.2064296358053,0.086448555452542,9.84252,9.7769032,53.34019363602,63.11709683602,12.467192,0,1.83340885132,2.12128615712,26,5,15.957,63.11709683602,9.84252,1.2974252,1.90927499548,0,0,-10.06623,343.7, 1.8, -4.1,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,3.969,3.973,3.965,3.968,0,0,7.469,75.02,63.11709683602,9.84252,6,P-GPS,
4100,2023-07-27 15:11:47,52.2064295965618,0.0864484636569739,13.779528,13.7139112,53.34019363602,67.05410483602,15.748032,0.223694,1.80852039908,2.1463091238,26,5,15.957,67.05410483602,13.779528,1.2974252,1.90927499548,-0.223694,0,-12.30317,343.5, 0.3, -3.5,0,0,1024,1024,1684,1024,0,0,100,0,343,0,0,77,3.969,3.973,3.965,3.968,0,0,7.469,75.02,67.05410483602,13.779528,6,P-GPS,
