time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-06-09 17:17:25,52.2063692168532,0.086717149374309,0,0,53.649150666904,53.649150666904,0.328084,0,0,0,24,5,0,53.649150666904,0,0,0,0,0,0,278.8, 5, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,0,75.92,53.649150666904,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 36. Setting new Maximum Flight Altitude to 120m (394 ft) Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-06-09 17:17:25,52.206369307243,0.0867172620672604,0,0,53.649150666904,53.649150666904,0.328084,0,0.041502626,0.041502626,24,5,0,53.649150666904,0,0,0.041502626,0,0,0,278.8, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,0,75.92,53.649150666904,0,41,Motors_Started,
400,2023-06-09 17:17:26,52.2063693900899,0.0867173692839585,0,0,53.649150666904,53.649150666904,0.328084,0,0.080078086552,0.080081367392,24,5,0,53.649150666904,0,0,0.080078086552,0,0,0,278.9, 5.1, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,0,75.92,53.649150666904,0,41,Motors_Started,
600,2023-06-09 17:17:26,52.2063694801301,0.0867174825308478,0,0,53.649150666904,53.649150666904,0,0,0.121554465832,0.121558074756,24,5,0,53.649150666904,0,0,0.121554465832,0,0,0,278.8, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,0,75.92,53.649150666904,0,41,Motors_Started,
800,2023-06-09 17:17:26,52.2063695628854,0.0867175982966694,0,0,53.649150666904,53.649150666904,0,0,0.16128773482,0.161327432984,25,5,0,53.649150666904,0,0,0.16128773482,0,0,0,278.9, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,0,75.92,53.649150666904,0,41,Motors_Started,
1000,2023-06-09 17:17:26,52.2063696913135,0.0867177115907395,0,0,53.649150666904,53.649150666904,0,0,0.213933077712,0.21459318272,25,5,17.179,53.649150666904,0,0,0.213933077712,0,0,0,278.8, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,2.769,75.92,53.649150666904,0,41,Motors_Started,
1200,2023-06-09 17:17:26,52.2063699211046,0.0867178351656445,0,0,53.649150666904,53.649150666904,0,0,0.299219497764,0.30286746376,25,5,17.179,53.649150666904,0,0,0.299219497764,0,0,0,278.9, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,2.769,75.92,53.649150666904,0,41,Motors_Started,
1400,2023-06-09 17:17:27,52.2063702249955,0.0867179733944578,0,0,53.649150666904,53.649150666904,0,0,0.4113845276,0.41796917348,25,5,17.179,53.649150666904,0,0,0.4113845276,0,0,0,278.9, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,2.769,75.92,53.649150666904,0,41,Motors_Started,
1600,2023-06-09 17:17:27,52.2063705614563,0.0867181086960935,0,0,53.649150666904,53.649150666904,0,0,0.53541996464,0.54439962372,25,5,17.179,53.649150666904,0,0,0.53541996464,0,0,0,279, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,2.769,75.92,53.649150666904,0,11,AutoTakeoff,
1800,2023-06-09 17:17:27,52.2063710088177,0.0867182785119292,0,0,53.649150666904,53.649150666904,0,0,0.70084647912,0.7119750884,25,5,17.179,53.649150666904,0,0,0.70084647912,0,0,0,279.1, 5.1, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.29,4.29,4.286,4.288,0,0,2.769,75.92,53.649150666904,0,11,AutoTakeoff,
2000,2023-06-09 17:17:27,52.2063714355414,0.0867184908202221,0,0,53.649150666904,53.649150666904,0,0,0.86326446332,0.87474084164,25,5,17.26,53.649150666904,0,0,0.86326446332,0,0,0,279.4, 1.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.32,4.312,4.306,4.305,0,0,3.674,75.92,53.649150666904,0,11,AutoTakeoff,
2200,2023-06-09 17:17:27,52.206371786695,0.0867187691037034,0,0,53.649150666904,53.649150666904,0,0,1.00511486156,1.01716866772,25,5,17.26,53.649150666904,0,0,1.00511486156,0,0,-0.671082,279.8, -1.5, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,278.9,0,0,100,4.32,4.312,4.306,4.305,0,0,3.674,75.92,53.649150666904,0,11,AutoTakeoff,
2400,2023-06-09 17:17:28,52.2063721320459,0.0867189235283209,0.328084,0.328084,53.649150666904,53.977234666904,0.328084,0,1.13517064,1.14781499736,25,5,17.26,53.977234666904,0.328084,0,1.13517064,0,0,-0.894776,279.5, 0.4, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,279,0,0,100,4.32,4.312,4.306,4.305,0,0,3.674,75.92,53.977234666904,0.328084,11,AutoTakeoff,
2600,2023-06-09 17:17:28,52.2063724740102,0.0867190858806292,0.656168,0.656168,53.649150666904,54.305318666904,0.656168,0,1.26479006672,1.2777559464,25,5,17.26,54.305318666904,0.656168,0,1.26479006672,0,0,-0.894776,279.7, 0, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,279,0,0,100,4.32,4.312,4.306,4.305,0,0,3.674,75.92,54.305318666904,0.656168,11,AutoTakeoff,
2800,2023-06-09 17:17:28,52.2063727539145,0.0867192476179484,0.984252,0.984252,53.649150666904,54.633402666904,0.984252,0,1.37312340352,1.38609256404,26,5,17.26,54.633402666904,0.984252,0,1.37312340352,0,0,-0.894776,279.6, -0.1, 1.8,0,0,1024,1024,1453,1024,0,0,65,0,279,0,0,100,4.32,4.312,4.306,4.305,0,0,3.674,75.92,54.633402666904,0.984252,11,AutoTakeoff,
